sample_id,State,Latitude,Longitude,landslide,sample_source,background_rule
BG-00238,Tripura,24.042038,91.745425,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00239,Arunachal Pradesh,27.838122,96.692897,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00240,Arunachal Pradesh,27.103214,95.946324,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00241,Sikkim,27.529154,88.355354,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00242,Arunachal Pradesh,28.260571,94.423559,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00243,Meghalaya,25.800801,90.031841,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00244,Meghalaya,25.897316,90.953837,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00245,Sikkim,27.64641,88.363218,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00246,Sikkim,27.799255,88.276183,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00247,Assam,26.670361,92.195394,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00248,Assam,27.394241,94.733537,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00249,Tripura,23.289886,91.339977,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00250,Nagaland,26.911759,94.957811,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00251,Mizoram,23.539634,92.374967,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00252,Sikkim,27.716084,88.172813,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00253,Sikkim,28.015683,88.672741,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00254,Sikkim,27.606457,88.373104,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00255,Tripura,23.540428,91.595,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00256,Tripura,23.756488,91.421597,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00257,Sikkim,27.581949,88.44989,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00258,Tripura,23.753472,91.308966,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00259,Tripura,23.583216,91.760496,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00260,Tripura,23.750553,91.886492,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00261,Tripura,23.915658,91.712293,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00262,Assam,25.556815,92.997493,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00263,Tripura,23.746643,91.268242,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00264,Nagaland,26.71127,94.867745,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00265,Assam,26.13451,93.578361,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00266,Manipur,24.207842,93.749582,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00267,Meghalaya,25.918367,90.852527,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00268,Assam,26.278812,92.897611,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00269,Tripura,23.130378,91.690216,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00270,Arunachal Pradesh,27.97574,92.937289,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00271,Meghalaya,25.637056,90.890876,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00272,Sikkim,27.440072,88.085218,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00273,Nagaland,25.62971,93.566447,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00274,Sikkim,27.496135,88.204351,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00275,Sikkim,28.008721,88.606955,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00276,Tripura,23.664363,91.848209,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00277,Arunachal Pradesh,28.00471,96.877329,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00278,Arunachal Pradesh,28.890463,95.047909,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00279,Meghalaya,25.991029,90.377607,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00280,Meghalaya,25.84756,90.053785,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00281,Arunachal Pradesh,28.978963,96.339667,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00282,Meghalaya,25.823212,90.288066,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00283,Sikkim,27.749554,88.243084,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00284,Sikkim,27.604097,88.238924,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00285,Arunachal Pradesh,28.173234,96.352381,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00286,Assam,27.522587,94.334717,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00287,Assam,26.756658,90.898421,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00288,Tripura,23.451606,91.874465,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00289,Assam,26.15298,93.856124,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00290,Assam,27.182467,94.893135,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00291,Assam,26.154402,90.895836,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00292,Assam,27.07521,94.413394,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00293,Tripura,23.740845,91.799895,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00294,Tripura,23.892098,91.780901,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00295,Arunachal Pradesh,27.922497,93.657923,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00296,Arunachal Pradesh,28.087968,96.937087,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00297,Tripura,23.670441,91.261158,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00298,Tripura,23.522263,91.313322,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00299,Meghalaya,25.92014,90.853887,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00300,Tripura,23.253862,91.718267,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00301,Sikkim,27.513489,88.115502,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00302,Tripura,24.000658,91.971449,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00303,Assam,26.68112,93.382715,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00304,Sikkim,27.604865,88.182461,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00305,Assam,27.261508,95.325212,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00306,Nagaland,26.94253,95.135478,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00307,Tripura,23.546287,91.253483,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00308,Tripura,24.025736,91.836622,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00309,Tripura,23.83639,91.92553,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00310,Tripura,23.824471,91.525052,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00311,Tripura,24.155011,92.009292,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00312,Arunachal Pradesh,28.372121,95.098353,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00313,Nagaland,26.944517,95.099653,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00314,Arunachal Pradesh,27.454516,96.084105,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00315,Tripura,23.913094,91.649151,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00316,Sikkim,27.693857,88.176439,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00317,Tripura,23.452973,91.614397,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00318,Tripura,23.543745,91.597387,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00319,Tripura,23.16888,91.34136,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00320,Meghalaya,25.13078,92.597954,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00321,Sikkim,27.964474,88.70085,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00322,Sikkim,27.802168,88.451836,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00323,Manipur,25.007454,93.892778,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00324,Tripura,23.557976,91.824742,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00325,Sikkim,27.868165,88.797048,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00326,Arunachal Pradesh,27.70272,92.572915,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00327,Manipur,25.318203,93.868459,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00328,Sikkim,28.063873,88.758574,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00329,Arunachal Pradesh,28.823057,94.668277,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00330,Sikkim,27.447096,88.200731,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00331,Assam,26.838937,92.175194,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00332,Sikkim,27.563507,88.332011,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00333,Tripura,23.492929,91.483391,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00334,Tripura,23.583581,91.750221,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00335,Sikkim,27.761026,88.308838,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00336,Sikkim,27.826573,88.683563,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00337,Tripura,23.583752,91.513868,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00338,Assam,26.610017,91.767553,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00339,Manipur,24.557829,93.913264,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00340,Meghalaya,25.895288,90.709846,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00341,Assam,27.405891,95.05497,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00342,Assam,26.866152,93.649443,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00343,Assam,26.22699,92.10978,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00344,Tripura,23.238166,91.711113,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00345,Tripura,23.599734,91.908992,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00346,Meghalaya,25.492358,90.488697,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00347,Mizoram,22.635994,93.096722,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00348,Sikkim,27.741308,88.235761,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00349,Tripura,24.105653,91.398976,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00350,Meghalaya,25.317507,89.976385,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00351,Arunachal Pradesh,27.401596,93.511056,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00352,Sikkim,27.692523,88.244925,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00353,Meghalaya,25.338114,90.469795,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00354,Sikkim,28.047787,88.592408,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00355,Arunachal Pradesh,28.596597,96.05878,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00356,Meghalaya,25.880444,90.583128,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00357,Arunachal Pradesh,27.726847,96.104216,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00358,Assam,26.603685,91.078626,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00359,Arunachal Pradesh,27.577959,92.435643,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00360,Assam,26.112947,93.329857,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00361,Sikkim,27.975003,88.344621,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00362,Arunachal Pradesh,29.170689,95.627836,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00363,Tripura,23.911372,91.99761,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00364,Sikkim,27.900743,88.581906,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00365,Mizoram,23.309208,92.395559,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00366,Sikkim,27.984856,88.574411,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00367,Sikkim,27.512454,88.228408,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00368,Manipur,24.151134,93.784358,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00369,Meghalaya,25.35105,90.471102,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00370,Tripura,23.817188,91.833183,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00371,Tripura,24.365979,92.229993,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00372,Assam,25.974442,93.054855,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00373,Tripura,24.301919,91.981183,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00374,Arunachal Pradesh,28.372513,95.640579,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00375,Sikkim,27.89129,88.521702,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00376,Sikkim,27.853304,88.601704,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00377,Meghalaya,25.320737,90.868177,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00378,Sikkim,27.637665,88.439602,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00379,Arunachal Pradesh,27.685658,94.19733,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00380,Tripura,23.606524,91.70997,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00381,Arunachal Pradesh,27.381694,92.553704,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00382,Nagaland,25.721131,93.611077,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00383,Tripura,23.13216,91.780597,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00384,Sikkim,27.500946,88.292718,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00385,Arunachal Pradesh,28.213171,93.9776,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00386,Arunachal Pradesh,28.033479,93.9931,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00387,Sikkim,27.848663,88.351732,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00388,Tripura,23.023192,91.572212,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00389,Meghalaya,25.347237,89.959616,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00390,Sikkim,27.883804,88.479207,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00391,Sikkim,28.048536,88.755589,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00392,Tripura,24.352437,92.115648,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
BG-00393,Meghalaya,25.361432,90.3287,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory
