rainfall_24h,rainfall_3d,rainfall_7d,soil_moisture,elevation,slope,aspect,landslide,sample_source,data_type,State,Latitude,Longitude,event_date
76.9,149.1,183.0,0.376667,1017.0,16.6041,148.7614,1,GSI_field_inventory,observed_landslide,Mizoram,23.66055556,92.67277778,
19.4,41.4,94.2,0.390948,37.0,2.1207,150.8472,0,spatial_background_sample,spatial_background_reference,Assam,26.31424,89.781642,2017-05-20
54.9,118.1,157.5,0.379417,836.0,31.2154,232.5751,1,GSI_field_inventory,observed_landslide,Mizoram,23.56388889,92.70805556,
14.2,32.7,110.7,0.42649,4080.0,34.8419,154.9475,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.633982,93.865556,2016-07-16
22.8,140.0,351.8,0.42675,1416.0,28.1733,349.197,1,GSI_field_inventory,observed_landslide,Sikkim,27.51491667,88.56313889,
85.5,142.7,205.6,0.377844,928.0,15.3435,158.3103,1,GSI_field_inventory,observed_landslide,Mizoram,23.38151,92.844938,
21.5,42.6,121.1,0.389156,4560.0,43.4315,62.5379,0,spatial_background_sample,spatial_background_reference,Sikkim,27.691993,88.39344,2021-05-18
27.2,56.2,138.4,0.424612,2064.0,39.6335,92.2377,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.456546,93.468456,2016-07-17
58.1,81.4,298.5,0.371292,61.0,15.338,73.7196,1,GSI_field_inventory,observed_landslide,Assam,24.92097,93.07306,
8.2,110.2,181.6,0.389003,135.0,9.0374,95.8348,0,spatial_background_sample,spatial_background_reference,Mizoram,23.11597,92.390377,2024-07-02
6.8,59.2,121.5,0.399999,5227.0,22.8976,72.1656,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.779246,92.370147,2016-07-17
6.7,66.4,92.7,0.426347,4509.0,26.998,349.6918,0,spatial_background_sample,spatial_background_reference,Sikkim,27.525457,88.176297,2014-07-01
23.3,181.9,323.3,0.493762,80.0,7.6505,164.3683,0,spatial_background_sample,spatial_background_reference,Assam,26.685122,93.30923,2016-05-18
16.1,23.5,92.7,0.323001,5416.0,7.7608,233.6139,0,spatial_background_sample,spatial_background_reference,Sikkim,27.838548,88.247385,2012-06-22
2.3,10.6,25.0,0.415516,50.0,5.632,10.3242,0,spatial_background_sample,spatial_background_reference,Tripura,23.807563,91.486356,2009-07-10
0.0,8.0,176.2,0.463874,67.0,1.8523,0.0,0,spatial_background_sample,spatial_background_reference,Assam,26.563534,90.269525,2016-05-22
41.1,111.6,151.4,0.424168,2208.0,18.2445,326.4991,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.290142,93.25671,2016-04-22
7.6,9.3,30.2,0.286686,5572.0,51.1803,119.6285,0,spatial_background_sample,spatial_background_reference,Sikkim,27.988794,88.788642,2012-06-22
1.7,3.1,13.6,0.252522,5359.0,20.6829,324.4664,0,spatial_background_sample,spatial_background_reference,Sikkim,27.829066,88.265505,2025-07-19
18.2,46.3,95.5,0.423305,2978.0,29.0152,7.6131,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.335122,96.907108,2016-07-17
43.5,107.7,139.5,0.423268,2044.0,21.0216,337.7694,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.163591,93.449044,2016-04-22
5.7,36.5,100.3,0.423757,1545.0,20.4908,5.6277,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.059076,94.028576,2016-07-16
1.3,10.0,56.9,0.412135,514.0,30.8791,236.7583,1,GSI_field_inventory,observed_landslide,Mizoram,23.88583333,92.85055556,
21.8,83.4,120.3,0.49426,1262.0,24.4127,239.4544,1,GSI_field_inventory,observed_landslide,Nagaland,25.7491204,94.0804548,
25.6,53.9,180.2,0.348683,32.0,2.7714,311.9168,0,spatial_background_sample,spatial_background_reference,Assam,26.132444,90.364359,2014-06-27
21.7,73.4,91.9,0.460333,48.0,9.6547,341.894,0,spatial_background_sample,spatial_background_reference,Tripura,23.433007,91.505422,2018-05-18
0.6,1.8,18.8,0.37617,5539.0,27.5288,100.7276,0,spatial_background_sample,spatial_background_reference,Sikkim,27.857995,88.641715,2022-05-29
24.5,107.1,203.4,0.361698,431.0,15.23,242.5614,1,GSI_field_inventory,observed_landslide,Mizoram,22.902089,92.879909,
72.0,119.8,205.7,0.496833,1015.0,17.1043,133.1468,1,GSI_field_inventory,observed_landslide,Meghalaya,25.67517222,91.8983,
16.1,23.5,92.7,0.386412,5017.0,33.0093,111.9225,0,spatial_background_sample,spatial_background_reference,Sikkim,27.699421,88.390542,2012-06-22
15.1,58.8,78.2,0.372092,95.0,0.0,180.0,0,spatial_background_sample,spatial_background_reference,Tripura,23.438772,91.869399,2018-05-18
23.2,74.7,91.4,0.386144,114.0,6.129,318.8429,0,spatial_background_sample,spatial_background_reference,Tripura,23.763963,91.874565,2018-05-18
53.8,194.0,273.4,0.4974,798.0,6.7718,162.4042,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.721428,92.320502,2007-09-08
54.6,87.6,204.4,0.494702,48.0,0.9264,0.0,0,spatial_background_sample,spatial_background_reference,Assam,26.114024,91.254558,2014-06-27
5.7,15.6,38.0,0.485208,46.0,0.9264,0.0,0,spatial_background_sample,spatial_background_reference,Tripura,23.403747,91.321055,2009-07-10
28.4,120.9,207.4,0.487589,1732.0,36.7421,58.6786,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.448324,96.776533,2016-07-17
49.4,126.3,165.8,0.376667,895.0,30.8293,194.147,1,GSI_field_inventory,observed_landslide,Mizoram,23.71595,92.70879444,
10.8,32.7,80.2,0.485497,196.0,11.7562,251.8935,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.948784,90.458307,2018-05-07
15.2,69.8,123.2,0.426341,2498.0,10.9553,318.7463,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.52991,93.930684,2016-07-16
3.0,105.8,214.3,0.480427,522.0,26.4762,57.5696,1,GSI_field_inventory,observed_landslide,Assam,25.18844444,93.01966667,
0.0,0.0,1.5,0.375115,5090.0,38.1065,106.7765,0,spatial_background_sample,spatial_background_reference,Sikkim,28.008721,88.606955,2022-11-20
63.7,135.0,335.7,0.49499,891.0,7.9735,157.4459,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.455862,90.526609,2020-05-26
76.2,268.2,368.3,0.497771,1459.0,7.9117,312.0504,1,GSI_field_inventory,observed_landslide,Meghalaya,25.57822,91.86545,
9.0,14.5,31.7,0.412394,2008.0,19.6019,342.4592,0,spatial_background_sample,spatial_background_reference,Manipur,25.321366,93.847841,2018-06-22
91.8,133.7,248.0,0.479503,194.0,8.409,28.9495,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.324013,90.230161,2020-05-26
29.1,110.1,190.4,0.426744,4081.0,24.7734,323.6925,0,spatial_background_sample,spatial_background_reference,Sikkim,27.428948,88.125053,2012-06-26
38.0,52.5,126.3,0.424929,183.0,19.8684,116.5803,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.763344,90.170877,2007-07-25
3.6,4.2,23.3,0.407146,4760.0,10.5451,342.8397,0,spatial_background_sample,spatial_background_reference,Sikkim,27.9688,88.453397,2022-05-29
6.2,198.3,260.7,0.498771,974.0,21.7301,193.1727,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.10869,95.93499,2016-07-17
24.4,91.0,102.8,0.471478,56.0,2.1093,151.4079,0,spatial_background_sample,spatial_background_reference,Tripura,23.455822,91.330223,2018-05-18
43.5,94.6,119.9,0.442818,44.0,5.3529,290.1903,0,spatial_background_sample,spatial_background_reference,Tripura,23.170244,91.362733,2018-05-18
22.1,52.4,137.4,0.424991,3065.0,16.2542,223.8643,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.311741,93.631316,2016-07-17
51.5,114.9,207.2,0.497283,1279.0,19.6738,185.7606,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.691209,91.405355,2025-05-30
23.3,42.7,108.3,0.424384,2175.0,20.6258,219.3509,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.262631,94.046601,2016-07-17
15.0,29.0,106.3,0.422789,934.0,31.7483,306.9433,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.019446,93.985148,2016-07-17
2.7,12.2,20.0,0.392527,159.0,5.6319,10.3215,0,spatial_background_sample,spatial_background_reference,Tripura,23.771726,91.778791,2009-07-10
14.0,27.2,49.7,0.409722,4906.0,15.0798,147.1568,0,spatial_background_sample,spatial_background_reference,Sikkim,27.721766,88.853996,2022-10-10
37.5,70.1,197.8,0.426548,4249.0,28.5536,256.2483,0,spatial_background_sample,spatial_background_reference,Sikkim,27.48329,88.254306,2012-06-22
10.1,14.6,43.7,0.408329,5135.0,44.5916,207.6628,0,spatial_background_sample,spatial_background_reference,Sikkim,27.968481,88.557005,2012-06-22
56.6,86.3,155.3,0.425536,2442.0,23.9627,286.9209,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.998142,95.694795,2016-07-17
48.7,285.8,420.6,0.494396,1545.0,3.1084,345.6505,1,GSI_field_inventory,observed_landslide,Meghalaya,25.56667,91.90194,
5.3,54.5,155.2,0.488622,991.0,6.868,323.6567,0,spatial_background_sample,spatial_background_reference,Manipur,25.025433,93.916285,2007-09-09
20.6,32.6,128.0,0.422792,1137.0,28.7584,346.478,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.10855,94.360588,2016-07-17
1.7,4.3,23.9,0.428807,4475.0,46.8608,62.9633,0,spatial_background_sample,spatial_background_reference,Sikkim,27.800594,88.639156,2024-07-21
27.4,180.2,269.9,0.366281,795.0,22.0458,271.1453,1,GSI_field_inventory,observed_landslide,Mizoram,23.134009,92.746247,
20.7,67.9,240.7,0.495323,175.0,17.355,328.7227,1,GSI_field_inventory,observed_landslide,Assam,26.11464,91.83886,
4.1,26.0,56.2,0.428438,5475.0,27.3084,231.2197,0,spatial_background_sample,spatial_background_reference,Sikkim,27.895952,88.445114,2021-08-27
11.0,97.3,170.6,0.427507,2998.0,24.376,357.6943,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.502048,92.280587,2016-07-17
4.8,45.9,118.5,0.497177,258.0,11.8654,75.4986,1,GSI_field_inventory,observed_landslide,Nagaland,26.45278,94.37526,
2.9,48.5,163.7,0.491001,374.0,26.6339,127.778,0,spatial_background_sample,spatial_background_reference,Assam,26.176135,93.178013,2016-05-22
19.3,39.1,68.4,0.478033,34.0,4.1263,257.0481,0,spatial_background_sample,spatial_background_reference,Tripura,23.083585,91.752085,2009-07-10
5.6,8.6,12.7,0.198798,200.0,3.4641,323.2599,0,spatial_background_sample,spatial_background_reference,Assam,26.734951,90.114343,2016-04-18
12.9,51.3,97.3,0.426121,4232.0,21.3684,62.961,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.167658,96.822169,2016-07-16
212.0,306.4,448.4,0.487052,1331.0,6.4856,16.0189,1,GSI_field_inventory,observed_landslide,Meghalaya,25.44233333,92.19447222,
30.9,51.4,151.7,0.488043,145.0,2.2827,246.0682,0,spatial_background_sample,spatial_background_reference,Assam,27.425765,95.630792,2016-05-22
12.6,185.5,216.4,0.492437,181.0,7.3707,0.0,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.427053,96.038943,2016-07-17
49.7,110.7,136.8,0.40772,45.0,6.1865,278.5789,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.156541,90.419533,2007-07-19
2.3,10.6,25.0,0.415516,42.0,4.1105,312.4544,0,spatial_background_sample,spatial_background_reference,Tripura,23.813223,91.461742,2009-07-10
8.6,30.2,47.2,0.489521,505.0,10.2851,348.5747,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.885606,90.81931,2007-09-15
0.5,20.2,66.9,0.423478,41.0,3.4599,36.6464,0,spatial_background_sample,spatial_background_reference,Assam,26.343294,90.758198,2025-06-06
37.5,70.1,197.8,0.428479,3107.0,27.9854,254.1057,0,spatial_background_sample,spatial_background_reference,Sikkim,27.638777,88.308312,2012-06-22
23.1,73.3,86.1,0.484963,200.0,11.7471,148.7969,0,spatial_background_sample,spatial_background_reference,Meghalaya,25.770526,90.613528,2019-06-27
29.7,158.9,235.8,0.475092,98.0,1.8523,180.0,0,spatial_background_sample,spatial_background_reference,Assam,26.67337,94.214596,2016-05-17
11.2,116.2,183.5,0.427268,2515.0,33.5424,192.6788,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.251312,92.255589,2016-07-17
7.6,9.3,30.2,0.286686,5942.0,8.7683,108.3306,0,spatial_background_sample,spatial_background_reference,Sikkim,27.933126,88.81679,2012-06-22
0.0,12.0,286.7,0.410927,35.0,2.1202,209.1281,0,spatial_background_sample,spatial_background_reference,Assam,26.196232,89.851152,2016-05-22
12.0,72.0,91.0,0.409281,92.0,1.0143,270.0,0,spatial_background_sample,spatial_background_reference,Tripura,24.031941,91.796448,2018-05-18
1.2,5.4,20.3,0.416652,5017.0,46.06,145.6748,0,spatial_background_sample,spatial_background_reference,Sikkim,27.838844,88.499691,2025-09-11
10.1,14.6,43.7,0.404857,4761.0,21.3445,48.5439,0,spatial_background_sample,spatial_background_reference,Sikkim,27.949768,88.45623,2012-06-22
26.1,98.1,119.9,0.435519,49.0,1.3716,312.4777,0,spatial_background_sample,spatial_background_reference,Tripura,23.706733,91.469568,2018-05-18
10.9,28.1,79.0,0.422522,4725.0,23.0798,96.5366,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.541231,93.555967,2016-07-17
29.7,46.0,151.6,0.423591,1276.0,17.5302,13.4442,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.275246,94.527082,2016-07-17
20.8,102.8,160.4,0.405708,350.0,36.2796,229.415,1,GSI_field_inventory,observed_landslide,Mizoram,23.83277778,92.8325,
3.9,6.2,56.8,0.373884,4627.0,29.5263,302.8494,0,spatial_background_sample,spatial_background_reference,Sikkim,27.92534,88.574701,2021-05-18
23.7,40.6,134.7,0.423671,708.0,44.1471,268.0907,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.947241,94.46997,2016-07-17
20.2,52.9,99.7,0.425771,3553.0,42.6664,77.8471,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.437749,96.109027,2016-07-16
2.3,10.6,25.0,0.442741,64.0,1.3718,47.5281,0,spatial_background_sample,spatial_background_reference,Tripura,23.733367,91.497989,2009-07-10
1.0,47.9,243.6,0.48043,160.0,24.6642,331.682,0,spatial_background_sample,spatial_background_reference,Assam,27.027717,95.251297,2025-06-04
17.7,43.9,107.4,0.420238,4161.0,24.4179,129.8732,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.146603,92.946837,2016-07-17
10.6,62.2,80.9,0.405714,86.0,5.5414,0.0,0,spatial_background_sample,spatial_background_reference,Tripura,24.171286,91.768483,2018-05-18
2.2,8.3,112.1,0.390802,701.0,19.0795,161.3936,1,GSI_field_inventory,observed_landslide,Mizoram,23.54166667,92.66472222,
1.9,6.4,31.5,0.426049,4034.0,51.2767,55.2174,0,spatial_background_sample,spatial_background_reference,Sikkim,27.871919,88.547869,2025-09-11
13.4,20.5,23.0,0.387908,7578.0,60.521,236.7406,0,spatial_background_sample,spatial_background_reference,Sikkim,27.6973,88.158542,2023-10-04
1.5,11.3,28.0,0.402128,224.0,33.1845,57.048,0,spatial_background_sample,spatial_background_reference,Tripura,24.021105,91.751162,2009-07-10
9.4,67.0,87.1,0.403155,51.0,2.111,28.6774,0,spatial_background_sample,spatial_background_reference,Tripura,23.918389,91.653692,2018-05-18
19.0,77.5,102.3,0.443469,28.0,6.535,351.1384,0,spatial_background_sample,spatial_background_reference,Tripura,23.610808,91.240907,2018-05-18
5.0,14.9,34.7,0.402095,93.0,3.1668,286.9928,0,spatial_background_sample,spatial_background_reference,Tripura,23.540531,91.813407,2009-07-10
0.0,0.0,3.4,0.375115,4887.0,6.532,73.5943,0,spatial_background_sample,spatial_background_reference,Sikkim,27.960245,88.611511,2022-11-20
66.0,257.1,479.3,0.469339,92.0,1.0369,270.0,0,spatial_background_sample,spatial_background_reference,Assam,26.697011,92.16607,2022-05-16
23.2,74.7,91.4,0.386144,152.0,8.8384,65.4207,0,spatial_background_sample,spatial_background_reference,Tripura,23.82323,91.901561,2018-05-18
16.0,40.7,84.2,0.399829,886.0,27.7476,149.3864,0,spatial_background_sample,spatial_background_reference,Manipur,25.12893,93.520515,2018-06-22
30.9,347.8,800.2,0.494579,143.0,2.7772,0.0,0,spatial_background_sample,spatial_background_reference,Assam,26.707559,90.284239,2019-07-16
4.7,6.9,23.9,0.341607,5115.0,40.8266,187.298,0,spatial_background_sample,spatial_background_reference,Sikkim,27.875461,88.814211,2021-05-18
15.1,58.6,71.9,0.378866,68.0,7.3707,180.0,0,spatial_background_sample,spatial_background_reference,Tripura,23.373542,91.773192,2018-05-18
17.1,38.0,107.1,0.425201,1348.0,38.323,295.4425,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.929304,93.65512,2016-07-17
13.8,62.4,83.1,0.372086,76.0,7.9587,157.7068,0,spatial_background_sample,spatial_background_reference,Tripura,23.843334,91.995554,2018-05-18
25.2,66.6,84.2,0.457341,77.0,15.4895,187.2957,0,spatial_background_sample,spatial_background_reference,Tripura,23.230802,91.723128,2018-05-18
5.0,15.7,25.6,0.26783,778.0,2.7523,312.2752,0,spatial_background_sample,spatial_background_reference,Manipur,24.61344,93.888925,2018-05-03
0.1,3.9,10.9,0.380034,58.0,7.314,104.5935,0,spatial_background_sample,spatial_background_reference,Tripura,24.320573,92.187399,2009-07-10
12.6,59.4,76.6,0.370731,231.0,15.701,305.1145,0,spatial_background_sample,spatial_background_reference,Tripura,23.915265,92.103502,2018-05-18
61.9,120.9,163.8,0.376667,811.0,22.1191,147.8157,1,GSI_field_inventory,observed_landslide,Mizoram,23.65527778,92.72694444,
31.2,63.2,158.8,0.42585,1611.0,40.2972,352.5495,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.076087,93.339458,2016-07-17
22.0,78.1,92.9,0.385725,155.0,6.8268,312.4794,0,spatial_background_sample,spatial_background_reference,Tripura,23.698844,91.783919,2018-05-18
21.4,75.5,91.2,0.465888,72.0,7.2654,255.3058,0,spatial_background_sample,spatial_background_reference,Tripura,23.388868,91.409626,2018-05-18
10.5,35.0,167.6,0.425699,1367.0,20.5873,222.9618,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,27.833418,93.733137,2016-07-17
17.6,91.5,113.9,0.409088,38.0,4.7308,192.3303,0,spatial_background_sample,spatial_background_reference,Tripura,23.800709,91.459591,2018-05-18
18.0,66.3,87.0,0.39574,73.0,12.2297,145.1451,0,spatial_background_sample,spatial_background_reference,Tripura,23.972935,91.965098,2018-05-18
15.3,65.4,81.7,0.404479,93.0,15.3681,134.9083,0,spatial_background_sample,spatial_background_reference,Tripura,23.972924,91.947084,2018-05-18
2.5,15.0,30.6,0.484272,79.0,5.4689,132.4975,0,spatial_background_sample,spatial_background_reference,Tripura,23.615881,91.490204,2009-07-10
17.6,70.3,87.7,0.380412,129.0,10.2017,216.0345,0,spatial_background_sample,spatial_background_reference,Tripura,23.590767,91.7167,2018-05-18
67.8,120.5,158.2,0.379417,906.0,14.7798,29.0351,1,GSI_field_inventory,observed_landslide,Mizoram,23.57694444,92.71305556,
13.6,16.5,45.7,0.396214,5331.0,27.2803,327.8407,0,spatial_background_sample,spatial_background_reference,Sikkim,27.920494,88.225648,2012-06-22
29.7,46.0,151.6,0.423591,1872.0,29.3504,156.9474,0,spatial_background_sample,spatial_background_reference,Arunachal Pradesh,28.21308,94.483969,2016-07-17
35.3,63.1,115.7,0.474729,570.0,20.9694,291.0402,1,GSI_field_inventory,observed_landslide,Assam,25.162667,93.009806,
