sample_id,State,Latitude,Longitude,landslide,sample_source,background_rule,dem_tile,elevation,slope,aspect,terrain_source,terrain_source_type,terrain_status,reference_date,reference_date_source,reference_date_rule
BG-00098,Assam,27.567479,94.395696,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E094,327.0,9.617,40.2331,SRTM 1 arc-second DEM,DEM-derived,True,2014-06-27,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00099,Arunachal Pradesh,28.694584,96.245224,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E096,3311.0,47.0039,74.254,SRTM 1 arc-second DEM,DEM-derived,True,2016-04-22,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00100,Tripura,23.4494,91.794585,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,115.0,22.6277,76.5408,SRTM 1 arc-second DEM,DEM-derived,True,2018-05-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00101,Manipur,24.624998,94.039845,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N24E094,779.0,5.0478,23.7503,SRTM 1 arc-second DEM,DEM-derived,True,2007-08-28,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00102,Meghalaya,25.861204,90.925865,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E090,375.0,14.5191,29.0586,SRTM 1 arc-second DEM,DEM-derived,True,2007-08-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00103,Tripura,23.571426,91.775651,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,107.0,1.8523,0.0,SRTM 1 arc-second DEM,DEM-derived,True,2018-05-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00104,Arunachal Pradesh,26.969734,93.010441,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N26E093,146.0,1.3922,131.7089,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00105,Tripura,23.55388,91.739692,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,93.0,20.6077,279.9044,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00106,Manipur,24.970312,93.351562,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N24E093,244.0,6.4577,0.0,SRTM 1 arc-second DEM,DEM-derived,True,2024-07-29,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00107,Arunachal Pradesh,28.66606,93.881683,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E093,3491.0,44.9532,129.1717,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00108,Manipur,25.262695,93.903402,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E093,1226.0,15.0131,90.0,SRTM 1 arc-second DEM,DEM-derived,True,2011-05-31,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00109,Sikkim,27.7932,88.421306,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,4463.0,20.3786,150.5247,SRTM 1 arc-second DEM,DEM-derived,True,2022-06-15,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00110,Meghalaya,25.933127,90.197577,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E090,47.0,4.1492,311.9652,SRTM 1 arc-second DEM,DEM-derived,True,2025-05-30,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00111,Arunachal Pradesh,27.557805,92.512179,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E092,2748.0,39.9228,55.9188,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-16,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00112,Arunachal Pradesh,27.355266,96.507893,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E096,792.0,23.5204,137.9899,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00113,Arunachal Pradesh,27.502048,92.280587,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E092,2998.0,24.376,357.6943,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00114,Arunachal Pradesh,28.806675,95.365362,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E095,3535.0,21.459,237.6724,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00115,Arunachal Pradesh,28.586455,94.206513,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E094,2624.0,19.7066,149.0622,SRTM 1 arc-second DEM,DEM-derived,True,2016-04-22,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00116,Sikkim,27.568996,88.302717,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,3317.0,46.3943,202.4716,SRTM 1 arc-second DEM,DEM-derived,True,2014-06-24,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00117,Meghalaya,25.202972,90.381382,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E090,54.0,5.0516,156.1505,SRTM 1 arc-second DEM,DEM-derived,True,2024-06-30,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00118,Meghalaya,25.335998,89.959446,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E089,86.0,16.471,151.0481,SRTM 1 arc-second DEM,DEM-derived,True,2013-08-06,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00119,Assam,26.291032,90.021877,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N26E090,55.0,2.7735,228.122,SRTM 1 arc-second DEM,DEM-derived,True,2010-04-02,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00120,Tripura,24.216214,91.993346,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N24E091,61.0,4.4569,65.4869,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00121,Tripura,23.912989,91.53743,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,132.0,7.0846,121.3599,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00122,Tripura,23.918441,91.614265,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,45.0,1.3729,47.5688,SRTM 1 arc-second DEM,DEM-derived,True,2018-05-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00123,Arunachal Pradesh,28.076846,95.028677,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E095,1537.0,11.0629,311.4225,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00124,Tripura,24.08472,91.769471,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N24E091,125.0,12.793,4.4737,SRTM 1 arc-second DEM,DEM-derived,True,2018-05-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00125,Assam,26.74708,90.632423,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N26E090,165.0,2.7796,228.2351,SRTM 1 arc-second DEM,DEM-derived,True,2022-05-15,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00126,Tripura,23.263048,91.637917,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,63.0,7.0593,301.4861,SRTM 1 arc-second DEM,DEM-derived,True,2018-05-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00127,Arunachal Pradesh,28.632237,96.069426,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E096,2526.0,50.3256,164.9435,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00128,Arunachal Pradesh,28.262819,93.234355,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E093,2848.0,18.1696,37.974,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-16,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00129,Sikkim,27.543708,88.32741,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,4340.0,44.0619,230.5873,SRTM 1 arc-second DEM,DEM-derived,True,2012-06-22,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00130,Arunachal Pradesh,28.466387,93.43012,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E093,3172.0,14.1663,71.3189,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00131,Arunachal Pradesh,28.446186,95.595039,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E095,2049.0,18.7804,220.4637,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00132,Tripura,23.661878,91.715027,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,146.0,2.2239,245.3939,SRTM 1 arc-second DEM,DEM-derived,True,2018-05-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00133,Sikkim,27.633749,88.489756,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,3278.0,41.5272,81.6007,SRTM 1 arc-second DEM,DEM-derived,True,2014-07-08,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00134,Nagaland,26.857589,94.914493,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N26E094,129.0,0.0,180.0,SRTM 1 arc-second DEM,DEM-derived,True,2022-11-12,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00135,Tripura,23.491586,91.922341,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,122.0,3.5475,121.4421,SRTM 1 arc-second DEM,DEM-derived,True,2018-05-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00136,Meghalaya,25.23474,90.277635,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E090,56.0,6.7135,294.3365,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00137,Nagaland,26.433393,94.182111,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N26E094,218.0,20.4394,112.9848,SRTM 1 arc-second DEM,DEM-derived,True,2024-06-01,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00138,Tripura,23.617755,91.88978,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,140.0,7.9383,62.365,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00139,Sikkim,27.949883,88.498935,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,4522.0,21.9987,265.4087,SRTM 1 arc-second DEM,DEM-derived,True,2012-06-22,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00140,Sikkim,27.871094,88.690371,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,4410.0,26.6815,303.1603,SRTM 1 arc-second DEM,DEM-derived,True,2012-06-22,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00141,Arunachal Pradesh,28.150871,93.779055,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E093,1192.0,37.3875,319.6148,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00142,Manipur,25.325251,93.797528,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E093,1213.0,14.3108,259.038,SRTM 1 arc-second DEM,DEM-derived,True,2007-09-09,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00143,Meghalaya,25.924992,90.583098,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E090,192.0,4.1134,270.0,SRTM 1 arc-second DEM,DEM-derived,True,2024-06-30,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00144,Meghalaya,25.814573,90.319908,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E090,308.0,21.2799,255.576,SRTM 1 arc-second DEM,DEM-derived,True,2007-07-25,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00145,Manipur,23.86213,94.140348,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E094,242.0,9.7466,112.1195,SRTM 1 arc-second DEM,DEM-derived,True,2007-09-09,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00146,Assam,26.166773,89.773491,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N26E089,32.0,2.1201,150.8781,SRTM 1 arc-second DEM,DEM-derived,True,2010-06-20,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00147,Sikkim,27.980121,88.605961,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,5046.0,43.199,47.8124,SRTM 1 arc-second DEM,DEM-derived,True,2012-06-22,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00148,Arunachal Pradesh,28.234804,96.820957,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N28E096,3758.0,30.7998,347.5541,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00149,Nagaland,25.625147,93.514049,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E093,243.0,7.6654,126.9201,SRTM 1 arc-second DEM,DEM-derived,True,2025-01-19,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00150,Sikkim,27.886494,88.32218,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,5557.0,24.3586,0.0,SRTM 1 arc-second DEM,DEM-derived,True,2024-07-21,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00151,Arunachal Pradesh,27.917287,96.142,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E096,207.0,3.8455,195.7976,SRTM 1 arc-second DEM,DEM-derived,True,2016-07-17,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00152,Assam,26.383301,90.872313,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N26E090,38.0,2.121,29.1674,SRTM 1 arc-second DEM,DEM-derived,True,2018-06-14,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00153,Assam,26.50887,90.240119,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N26E090,56.0,2.1215,29.194,SRTM 1 arc-second DEM,DEM-derived,True,2016-06-22,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00154,Tripura,23.623757,91.252894,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,24.0,12.2448,243.4467,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00155,Sikkim,27.902691,88.554477,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,4191.0,31.4126,111.7574,SRTM 1 arc-second DEM,DEM-derived,True,2025-09-11,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00156,Assam,26.514915,91.797942,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N26E091,61.0,4.236,102.6097,SRTM 1 arc-second DEM,DEM-derived,True,2022-05-16,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00157,Tripura,23.897333,91.504882,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,102.0,4.0465,90.0,SRTM 1 arc-second DEM,DEM-derived,True,2009-07-10,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00158,Meghalaya,25.919435,90.937945,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N25E090,424.0,20.7026,64.6684,SRTM 1 arc-second DEM,DEM-derived,True,2019-06-27,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00159,Sikkim,27.914464,88.755698,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,5289.0,26.4273,19.3517,SRTM 1 arc-second DEM,DEM-derived,True,2022-05-29,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00160,Tripura,23.484115,91.561505,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N23E091,59.0,17.2454,285.0965,SRTM 1 arc-second DEM,DEM-derived,True,2018-05-18,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
BG-00161,Sikkim,27.810678,88.410605,0,spatial_background_sample,inside_NER_boundary_and_10km_from_GSI_inventory,N27E088,4531.0,33.987,27.4501,SRTM 1 arc-second DEM,DEM-derived,True,2014-08-26,GSI_event_date_same_state_reference,random_historical_event_date_from_same_NER_state
